Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99plus
1972,26223.6010,26997.9190,27753.1510,27403.5760,26825.8560,26060.2470,25147.0070,24124.2080,23029.9210,21915.3320,20825.0670,19792.8270,18720.1730,17521.7770,16865.8210,17041.5490,17710.2770,18308.6490,19026.8200,19142.4420,18263.8330,16759.7320,15392.0610,14010.2380,12842.0960,12078.3480,11594.3530,11054.2710,10500.6770,10108.1140,9922.0720,9878.0690,9862.1480,9892.3170,9887.5380,9794.2990,9641.6310,9518.9890,9416.7740,9260.0150,9022.9320,8734.2310,8451.1840,8165.6880,7894.3460,7652.3000,7434.1120,7209.1550,6971.5040,6792.2470,6699.8470,6658.5930,6608.1240,6565.0910,6463.0080,6264.1210,5999.9570,5743.7150,5485.4540,5214.6230,4934.8330,4650.2050,4358.4790,4056.7810,3782.3690,3552.5380,3351.1390,3148.5900,2955.4400,2742.4460,2493.5720,2225.9420,1971.3960,1721.9790,1500.8360,1322.1950,1174.3670,1031.9290,900.5580,775.0310,589.1848,485.5830,395.7777,324.0928,266.5774,214.3248,168.3589,129.6451,97.5225,71.3792,47.1297,31.8003,24.9976,17.6363,9.7164,5.5108,4.5156,3.4487,2.3103,2.3662
1973,25042.3830,26269.3130,26997.9580,27542.2300,27248.6710,26714.4410,25981.3600,25091.2480,24082.6460,22994.0960,21883.8130,20800.1780,19775.1720,18705.1020,17505.9520,16848.7290,17023.6510,17691.7440,18288.3430,19003.8050,19117.5850,18238.7530,16735.4650,15368.2590,13986.7740,12819.0440,12055.7230,11572.1330,11032.4670,10479.3160,10086.8490,9900.3800,9855.5750,9838.8020,9868.0090,9862.1860,9767.8720,9614.0700,9490.1270,9386.4300,9228.1860,8989.6810,8699.5280,8414.7840,8127.3230,7853.8820,7609.6290,7389.0150,7161.3840,6920.9410,6737.9490,6640.5000,6593.3020,6536.8890,6487.8510,6379.6600,6174.6720,5904.5070,5642.3030,5378.0750,5102.1100,4818.4110,4530.7600,4236.3040,3932.4610,3655.6350,3422.6910,3218.0060,3012.8670,2817.5470,2603.8990,2356.4880,2091.8970,1840.8710,1595.7350,1379.1020,1204.8450,1061.5960,924.2970,798.1810,632.7107,521.4553,425.0158,348.0351,286.2707,230.1580,180.7964,139.2226,104.7269,76.6523,50.6114,34.1495,26.8443,18.9391,10.4342,5.9179,4.8492,3.7034,2.4810,2.5411
1974,23770.3510,25344.5600,26411.6600,27023.9970,27326.3500,27088.8910,26598.2700,25897.8630,25031.0480,24036.8290,22954.2100,21848.4320,20771.6200,19754.0310,18686.7360,17487.0420,16828.6680,17002.7510,17670.0920,18264.8120,18977.4370,19089.3550,18210.4550,16708.2430,15341.7430,13960.8400,12793.7270,12030.9680,11547.8670,11008.7120,10456.1010,10063.7980,9876.9350,9831.3360,9813.7140,9841.9530,9835.0870,9739.7140,9584.8040,9459.5800,9354.4200,9194.7170,8954.8320,8663.2770,8376.8850,8087.5080,7812.0150,7565.5960,7342.5950,7112.3280,6869.1320,6682.4360,6579.9530,6526.8170,6464.4650,6409.4270,6295.1440,6084.0870,5807.9660,5539.8430,5269.6910,4988.6370,4701.0780,4410.4520,4113.3170,3807.3810,3528.1880,3292.1700,3084.2330,2876.5380,2679.0820,2464.8170,2218.9140,1957.4090,1709.9500,1469.1390,1257.0570,1087.2180,948.5750,816.4420,659.9525,543.9070,443.3151,363.0200,298.5963,240.0676,188.5807,145.2169,109.2360,79.9526,52.7905,35.6199,28.0000,19.7546,10.8834,6.1727,5.0580,3.8629,2.5878,2.6505
1975,22455.3350,24275.9600,25606.3480,26491.4230,26976.1130,27105.3430,26924.0390,26477.1260,25809.5310,24966.1800,23986.5310,22910.0450,21808.9790,20739.1920,19729.2120,18664.8890,17464.8760,16805.4710,16978.6830,17645.1480,18237.8780,18947.5330,19057.5670,18178.7620,16677.9070,15312.3670,13932.3030,12766.0250,12003.9700,11521.4480,10982.9040,10430.9360,10038.8710,9851.6490,9805.2630,9786.7950,9814.0600,9806.1520,9709.7380,9553.7480,9427.2680,9320.6620,9159.5310,8918.3090,8625.4060,8337.4200,8046.1800,7768.6860,7520.1480,7294.7990,7061.9390,6816.0360,6625.6690,6518.1690,6459.1040,6390.8240,6329.7950,6209.4400,5992.3530,5710.3250,5436.3310,5160.3050,4874.2130,4582.8450,4289.2990,3989.5400,3681.5680,3400.0590,3161.0100,2949.8590,2739.6470,2540.0900,2325.2490,2080.8990,1822.5300,1578.6830,1342.2450,1134.7530,969.3640,835.3550,668.8459,551.2365,449.2891,367.9120,302.6201,243.3027,191.1220,147.1738,110.7080,81.0301,53.5019,36.0999,28.3774,20.0208,11.0301,6.2558,5.1261,3.9149,2.6227,2.6862
1976,21107.8010,22627.0060,24258.4810,25475.1050,26308.9940,26792.2610,26970.0170,26887.3730,26511.4670,25848.4220,24969.3400,23978.7380,22903.1640,21802.5750,20733.2190,19723.5010,18658.8230,17458.0030,16797.6200,16969.8030,17635.2120,18226.7300,18935.0000,19044.0460,18164.9060,16664.1410,15298.5920,13918.4780,12752.1920,11990.1440,11507.5970,10968.9940,10416.9490,10024.4920,9836.4160,9788.8360,9769.0820,9794.8940,9785.5000,9687.6480,9530.1830,9402.0250,9293.5810,9130.3380,8886.6650,8591.0250,8300.0650,8005.5150,7724.7650,7473.1920,7244.7920,7008.5970,6759.3000,6564.3930,6450.6940,6384.3490,6308.8780,6240.6020,6113.2080,5889.5670,5601.4100,5321.3510,5039.3680,4748.0590,4452.4830,4155.5180,3852.9170,3543.0480,3259.1920,3016.7380,2801.9810,2589.1560,2387.4110,2173.5180,1934.6190,1684.8340,1449.8450,1222.9580,1025.2330,869.2520,732.6543,603.8249,492.1516,403.0111,331.4903,266.5140,209.3552,161.2143,121.2697,88.7604,58.6061,39.5438,31.0846,21.9308,12.0824,6.8526,5.6152,4.2884,2.8729,2.9424
1977,19767.1020,21763.4420,22787.0160,24228.3840,25330.5470,26112.7850,26594.3780,26820.5970,26836.7130,26532.0480,25873.9010,24959.5240,23958.4780,22884.3750,21784.8360,20716.4670,19707.5360,18643.0570,17442.0540,16781.0360,16952.0990,17616.1060,18206.1020,18912.6190,19020.6190,18141.6020,16641.7070,15276.8590,13897.4120,12731.7240,11970.0780,11487.7580,10949.3750,10397.5410,10004.8940,9816.0610,9767.3120,9746.2800,9770.6260,9759.7490,9660.5110,9501.6510,9371.8820,9261.6530,9096.3840,8850.3830,8552.1580,8258.3750,7960.6660,7676.8020,7422.3240,7190.9910,6951.5820,6699.0180,6499.6700,6379.8260,6306.2320,6223.6050,6148.1140,6013.7440,5783.6600,5489.5200,5203.5380,4915.7430,4619.3640,4319.7300,4019.4990,3714.2120,3402.6070,3116.5510,2870.8140,2652.5600,2437.2320,2233.4020,2020.5700,1787.2500,1546.1830,1320.1780,1102.9660,915.1170,782.4301,644.8482,525.5879,430.3912,354.0114,284.6207,223.5785,172.1671,129.5086,94.7907,62.5877,42.2304,33.1965,23.4207,12.9032,7.3182,5.9967,4.5798,3.0680,3.1424
1978,18634.8340,20519.1200,22121.2020,22944.0330,24195.1180,25182.6840,25913.1730,26393.0280,26667.6760,26782.5430,26549.1560,25895.9920,24946.4430,23935.0840,22862.5930,21764.2470,20697.0050,19688.9930,18624.8520,17423.8230,16762.2560,16932.1780,17594.6950,18183.0930,18887.7640,18994.7040,18115.9240,16617.0970,15253.1270,13874.5290,12709.5910,11948.4480,11466.4170,10928.3240,10376.7730,9983.9890,9794.4240,9744.5110,9722.2050,9745.0810,9732.7240,9632.1110,9471.8780,9340.5140,9228.5160,9061.2400,8812.9460,8512.1750,8215.6070,7914.7780,7627.8390,7370.4890,7136.2520,6893.6610,6637.8640,6434.1010,6308.1290,6227.2960,6137.5240,6054.8290,5913.4990,5677.0040,5376.9200,5085.0520,4791.4820,4490.0740,4186.4210,3882.9650,3575.0310,3261.7300,2973.5110,2724.5250,2502.8030,2285.0000,2079.1120,1867.3690,1639.6560,1407.3390,1190.3470,982.8380,819.0140,674.9992,550.1628,450.5150,370.5639,297.9287,234.0324,180.2170,135.5640,99.2228,65.5141,44.2050,34.7486,24.5158,13.5066,7.6604,6.2771,4.7939,3.2115,3.2893
1979,17956.3060,19559.0840,21002.0440,22281.4230,23099.6780,24160.4570,25033.3970,25712.1080,26190.1980,26513.2470,26726.8340,26564.7190,25916.5740,24931.9170,23910.3080,22839.4900,21742.4000,20676.3460,19669.3120,18605.5700,17404.5860,16742.5080,16911.2790,17572.2690,18159.0350,18861.8190,18967.6940,18089.2020,16591.5280,15228.5170,13850.8460,12686.7260,11926.1290,11444.4160,10906.6450,10355.4080,9962.5090,9772.2240,9721.1510,9697.5720,9718.9770,9705.1400,9603.1590,9441.5620,9308.6120,9194.8520,9025.5810,8775.0070,8471.7090,8172.3740,7868.4430,7578.4460,7318.2400,7081.1130,6835.3550,6576.3410,6368.1750,6236.0840,6148.0180,6051.1090,5961.2150,5812.9370,5570.0470,5264.0370,4966.3020,4666.9760,4360.5570,4052.9040,3746.2400,3435.6790,3120.7000,2830.3360,2578.1160,2352.9390,2132.6740,1924.7420,1714.0980,1492.0060,1268.4500,1060.4810,844.9843,696.4029,567.6080,464.8004,382.3141,307.3757,241.4533,185.9316,139.8626,102.3691,67.5915,45.6067,35.8505,25.2932,13.9348,7.9033,6.4761,4.9459,3.3133,3.3936
1980,17889.6870,19032.6370,20159.5090,21251.0880,22288.1550,23251.4920,24121.8840,24880.1120,25506.9590,25983.2070,26354.5810,26666.8040,26575.9550,25932.9330,24913.3440,23881.6550,22812.6840,21717.0280,20652.3350,19646.4420,18583.2720,17382.5270,16720.0470,16887.6400,17546.9960,18132.0360,18832.8200,18937.6130,18059.5520,16563.2740,15201.4420,13824.9220,12661.8090,11901.8820,11420.5640,10883.2020,10332.3690,9939.4200,9748.4450,9696.2210,9671.3730,9691.3050,9675.9910,9572.6600,9409.7260,9275.2110,9159.7080,8988.4700,8735.6590,8429.8840,8127.8320,7820.8510,7527.8440,7264.8250,7024.8490,6775.9650,6513.7770,6301.2460,6163.0590,6067.7790,5963.7510,5866.6780,5711.4770,5462.2340,5150.3520,4846.8020,4541.7710,4230.3930,3918.7920,3608.9710,3295.8350,2979.2300,2686.7700,2431.3570,2202.7650,1980.0750,1770.1320,1560.6230,1344.1840,1129.4200,860.4132,709.1188,577.9721,473.2874,389.2949,312.9882,245.8621,189.3266,142.4164,104.2383,68.8257,46.4394,36.5051,25.7550,14.1893,8.0476,6.5943,5.0362,3.3738,3.4556
1981,18506.0150,18092.3400,19064.4330,20087.0680,21129.7800,22162.1040,23164.8820,24118.9590,24937.3230,25566.8910,26011.1240,26372.4210,26685.3290,26594.3250,25950.2290,24928.9200,23895.2080,22823.8390,21726.1520,20660.2020,19653.5450,18589.4030,17387.5950,16724.1550,16890.9070,17549.5010,18133.7980,18833.8730,18937.8860,18058.9170,16561.6450,15198.8020,13821.2070,12657.0860,11896.2810,11414.1260,10875.7880,10323.8410,9929.6500,9737.2850,9683.4880,9656.9080,9674.9900,9657.3390,9551.0140,9384.6070,9246.4450,9127.0170,8951.9140,8695.4840,8386.1520,8080.1940,7768.9880,7471.5160,7203.7760,6958.7590,6704.6530,6437.2510,6218.3570,6072.1690,5967.8750,5855.0610,5749.3240,5585.8410,5328.9960,5010.1930,4700.1550,4389.1870,4072.9190,3757.7220,3445.5280,3130.9870,2814.0730,2522.4820,2269.1640,2043.9650,1825.5520,1620.3160,1418.5550,1213.9930,956.4282,788.2506,642.4691,526.1024,432.7371,347.9151,273.2983,210.4539,158.3090,115.8704,76.5061,51.6217,40.5787,28.6291,15.7727,8.9456,7.3302,5.5982,3.7503,3.8412
1982,19645.9600,19350.5600,18261.3720,19060.6180,19976.9990,20968.8470,21994.4930,23034.8770,24070.9390,24947.9700,25579.0840,25990.4380,26340.9730,26653.9820,26562.9930,25919.0270,24897.9040,23864.1010,22792.3330,21694.6660,20629.4510,19623.9110,18560.7850,17360.1610,16696.9990,16862.5980,17519.1980,18101.6590,18799.7160,18902.7530,18024.5190,16529.0510,15167.7440,13791.6480,12628.6960,11868.4330,11386.3420,10848.0340,10296.0020,9901.3060,9707.9100,9652.6370,9624.3740,9640.5710,9620.6130,9511.4900,9341.9170,9200.3620,9077.2290,8898.5850,8639.0110,8326.6980,8017.4030,7702.5480,7401.1640,7129.1970,6879.5930,6620.7350,6348.6130,6123.7590,5969.8350,5856.7140,5735.3160,5621.1040,5449.6350,5185.6620,4860.5260,4544.5740,4228.2440,3907.6730,3589.4660,3275.4800,2960.1210,2643.4890,2353.3150,2102.5660,1881.1840,1667.4620,1467.3210,1273.6940,1040.7871,857.7759,699.1361,572.5057,470.9053,378.6019,297.4038,229.0163,172.2721,126.0904,83.2540,56.1748,44.1579,31.1542,17.1639,9.7347,7.9768,6.0920,4.0811,4.1800
1983,21188.4550,20056.5920,19423.2750,18419.5000,19045.6840,19855.4310,20795.9090,21814.2880,22891.6160,24008.9400,24944.0400,25576.3300,25954.6130,26294.1970,26607.1230,26516.2040,25872.7430,24852.4020,23819.1110,22747.5710,21650.5640,20586.7040,19582.8670,18521.3760,17322.6340,16660.1380,16824.4890,17478.7140,18059.0020,18754.6350,18856.6390,17979.6510,16486.8570,15127.8780,13754.0830,12592.9760,11833.6990,11351.9530,10813.9890,10262.1950,9867.2250,9672.9120,9616.1980,9586.2700,9600.5750,9578.3250,9466.4730,9293.8360,9148.9770,9022.2160,8840.1400,8577.5790,8262.4710,7950.0230,7631.7090,7326.5940,7050.5660,6796.5260,6533.0740,6256.3980,6025.7250,5864.1660,5742.2960,5612.3970,5489.7900,5310.4470,5039.5090,4708.2400,4386.5660,4065.0680,3740.3870,3419.3590,3103.7670,2787.7740,2471.6090,2183.0190,1934.9820,1717.5420,1508.6270,1313.6910,1107.4613,912.7262,743.9237,609.1811,501.0722,402.8557,316.4559,243.6874,183.3081,134.1679,88.5874,59.7734,46.9867,33.1500,18.2634,10.3583,8.4878,6.4823,4.3426,4.4478
1984,22949.1610,21071.7250,19821.1760,19123.6330,18588.3420,19042.0860,19745.8320,20635.5730,21647.3010,22762.1600,23961.2920,24954.9340,25588.7730,25934.2570,26263.1080,26576.1380,26485.2340,25841.8940,24821.7280,23788.3350,22716.3870,21619.3870,20556.2470,19553.5140,18493.0250,17295.4520,16633.2260,16796.4290,17448.6710,18027.1350,18720.7610,18821.7930,17945.5290,16454.5170,15097.0570,13724.7430,12564.7870,11806.0450,11324.3570,10786.4160,10234.5320,9839.0540,9643.7090,9585.5240,9553.9150,9566.3400,9541.7880,9427.1440,9251.3460,9103.1000,8972.6410,8787.0310,8521.3300,8203.2440,7887.4620,7565.5060,7256.4830,6976.2360,6717.6160,6449.4210,6168.0320,5931.4110,5762.1320,5631.4540,5492.9890,5361.9250,5174.6130,4896.5600,4558.9690,4231.3920,3904.5400,3575.5630,3251.5280,2934.1440,2617.3320,2301.4450,2014.2660,1768.7890,1555.1550,1350.9180,1152.3400,949.7135,774.0705,633.8676,521.3776,419.1810,329.2799,253.5626,190.7365,139.6049,92.1773,62.1957,48.8908,34.4934,19.0035,10.7780,8.8317,6.7450,4.5185,4.6280
1985,24748.0910,22317.8700,20580.5140,19460.7810,18883.4300,18773.2200,19054.9120,19653.2630,20493.0340,21498.9830,22652.3350,23934.3110,24987.3520,25623.2880,25936.2710,26254.6710,26568.0750,26477.1070,25833.3350,24812.4640,23778.0770,22704.7950,21606.8570,20543.5210,19541.0270,18480.6260,17283.1870,16620.6610,16782.8560,17433.6780,18010.8150,18703.0330,18803.1810,17926.8840,16436.3700,15079.2560,13707.2400,12547.4360,11788.5730,11306.5280,10768.1470,10215.6960,9819.3690,9622.8250,9563.1170,9529.8000,9540.3550,9513.4810,9395.9450,9216.8350,9065.0750,8930.8040,8741.4990,8472.4310,8151.0910,7831.7040,7505.8270,7192.6300,6907.9220,6644.5000,6371.3290,6084.9850,5842.2120,5665.0660,5525.4670,5378.3170,5238.6830,5043.2400,4757.8320,4413.6290,4079.8640,3747.3780,3413.8200,3086.4990,2767.0500,2449.1450,2133.2630,1847.2460,1604.1190,1394.1070,1174.1769,967.7105,788.7391,645.8794,531.2577,427.1245,335.5198,258.3676,194.3509,142.2505,93.9241,63.3743,49.8172,35.1470,19.3636,10.9823,8.9991,6.8728,4.6042,4.7157
1986,26605.1840,24306.8940,22164.7360,20610.0870,19585.0510,19031.7330,18875.1210,19040.2020,19554.6630,20394.8420,21451.4930,22620.3790,23899.9610,24950.5600,25584.4520,25895.6940,26212.0400,26523.1050,26430.7400,25787.0340,24767.2130,23733.7620,22661.3990,21564.5980,20502.5850,19501.4540,18442.5140,17246.8370,16584.9060,16745.8730,17394.3750,17969.3570,18659.1780,18758.1140,17882.5810,16394.0640,15038.5820,13668.0710,12509.5060,11751.3570,11269.5610,10731.3330,10178.9250,9781.8180,9583.3710,9520.9200,9484.6030,9491.7850,9461.3450,9340.2020,9157.3440,9001.4720,8862.8030,8668.7290,8394.4670,8067.5910,7742.3700,7410.2470,7090.9680,6800.5970,6531.6160,6252.7330,5960.9610,5711.0280,5524.0840,5373.1880,5215.5540,5066.1110,4861.6970,4568.5760,4218.0900,3878.9610,3541.8230,3207.2860,2883.9900,2572.2530,2262.9020,1956.7470,1681.6080,1450.1370,1281.0956,1055.8287,860.5604,704.6921,579.6332,466.0178,366.0717,281.8941,212.0482,155.2036,102.4767,69.1451,54.3535,38.3474,21.1268,11.9823,9.8185,7.4986,5.0234,5.1451
1987,28514.5890,25532.6110,23881.2860,22025.6030,20652.5320,19721.4710,19191.8190,18988.7450,19037.4190,19468.3830,20309.4960,21417.4670,22602.6070,23880.5960,24929.4130,25561.6600,25871.3570,26185.8480,26494.7710,26400.9530,25756.9090,24737.5000,23704.3370,22632.2200,21535.8700,20474.5150,19474.1170,18415.9760,17221.3110,16559.5600,16719.4010,17365.9910,17939.1800,18627.0360,18724.8240,17849.5070,16362.0530,15007.3530,13637.4890,12479.4370,11721.5260,11239.6780,10701.2660,10148.5560,9750.4200,9549.9470,9484.7170,9445.3800,9449.1960,9415.1750,9290.3520,9103.6330,8943.5560,8800.4070,8601.4460,8321.8240,7989.2110,7657.9570,7319.3860,6993.8290,6697.6200,6422.9160,6138.1520,5840.7740,5583.5300,5386.6800,5224.4020,5056.1940,4896.8570,4683.3520,4382.3420,4025.3580,3680.6580,3338.6590,3002.9370,2683.4590,2379.2320,2078.2350,1781.6050,1517.1630,1369.3065,1128.5287,919.8151,753.2143,619.5444,498.1058,391.2779,301.3042,226.6490,165.8902,109.5328,73.9061,58.0961,40.9879,22.5816,12.8074,10.4946,8.0149,5.3693,5.4994
1988,30020.2590,27106.0010,24718.9630,23459.6330,21890.1010,20698.3700,19861.1250,19355.0500,19105.4840,19037.7660,19385.3110,20227.4950,21386.9650,22588.5510,23865.1590,24912.3660,25543.0710,25851.2750,26163.9630,26470.7950,26375.5080,25731.0220,24711.8560,23678.8110,22606.7650,21510.6850,20449.8130,19449.9850,18392.4680,17198.6170,16536.9380,16695.6790,17340.4640,17911.9540,18597.9590,18694.6160,17819.3700,16332.7350,14978.5930,13609.1520,12451.4210,11693.6250,11211.6450,10672.9610,10119.8570,9720.6280,9518.0960,9450.0760,9407.7120,9408.1630,9370.5560,9242.0330,9051.4240,8887.1140,8739.4610,8535.5820,8250.5540,7912.1490,7574.8090,7229.7340,6897.8470,6595.7510,6315.2790,6024.5880,5721.5550,5456.9580,5250.1710,5076.4850,4897.6760,4728.4190,4505.7880,4196.8400,3833.3010,3482.9730,3136.0590,2799.0940,2483.3830,2186.6150,1893.9220,1606.7690,1438.0990,1185.2248,966.0256,791.0550,650.6696,523.1301,410.9352,316.4414,238.0356,174.2244,115.0356,77.6191,61.0148,43.0471,23.7160,13.4508,11.0218,8.4176,5.6390,5.7757
1989,30549.5010,28058.4960,25916.8470,24109.0250,23041.9880,21758.4090,20747.8580,20004.3070,19521.7270,19225.6130,19041.4600,19305.6220,20149.0270,21360.2140,22578.4620,23853.9120,24899.6940,25528.9670,25835.7310,26146.6710,26451.4650,26354.6930,25709.6500,24690.5490,23657.4400,22585.2770,21489.2740,20428.6980,19429.2640,18372.1860,17178.9410,16517.2170,16674.8860,17317.9780,17887.8680,18572.1430,18667.6840,17792.3570,16306.2790,14952.4590,13583.1980,12425.5870,11667.7710,11185.5750,10646.5240,10092.9280,9692.5350,9487.9090,9417.0860,9371.6880,9368.7720,9327.5720,9195.3240,9000.7910,8832.2190,8680.0350,8471.2000,8180.7140,7836.4580,7492.9700,7141.3280,6803.0510,6495.0130,6208.7230,5912.0510,5603.3090,5331.3110,5114.5470,4929.4190,4739.9760,4560.7670,4328.9680,4012.0260,3641.8650,3285.8460,2933.9540,2595.6880,2283.6880,1994.3300,1709.8910,1490.0256,1228.0207,1000.9067,819.6183,674.1639,542.0192,425.7732,327.8674,246.6305,180.5152,119.1893,80.4217,63.2179,44.6014,24.5724,13.9365,11.4198,8.7215,5.8427,5.9842
1990,29751.1210,28080.9780,26522.7530,25087.7140,23787.1330,22632.2800,21634.4250,20804.8380,20154.7900,19695.5500,19352.7440,19051.9950,19232.8030,20077.7320,21341.1120,22576.4740,23851.2230,24895.9530,25524.0210,25829.4540,26138.7560,26441.6200,26343.3250,25697.4940,24678.0910,23644.5490,22571.8820,21475.5630,20414.9030,19415.5050,18358.4860,17165.4180,16503.4110,16660.0640,17301.6930,17870.1880,18552.9770,18647.4360,17771.7110,16285.6580,14931.6730,13562.1020,12404.1930,11646.0870,11163.5020,10623.8890,10069.6030,9667.9010,9461.1050,9387.4510,9339.0000,9332.7150,9287.9030,9151.8810,8953.3490,8780.4520,8623.6780,8409.8080,8113.7560,7763.5190,7413.7550,7055.4160,6710.6220,6396.5270,6104.3100,5801.5470,5486.9800,5207.4770,4980.6500,4784.0060,4583.8500,4394.6170,4153.5600,3828.5030,3451.5830,3089.7400,2732.7390,2393.0500,2084.6530,1802.6050,1526.3260,1257.9380,1025.2910,839.5860,690.5880,555.2240,436.1460,335.8550,252.6390,184.9130,122.0930,82.3810,64.7580,45.6880,25.1710,14.2760,11.6980,8.9340,5.9850,6.1300
1991,27246.8820,29125.0190,27833.1580,26515.7770,25206.7570,23939.9780,22726.8500,21578.7820,20642.0100,19995.3570,19605.2900,19285.4130,18984.1590,19162.6530,20003.2040,21260.8730,22490.2400,23758.5800,24797.9730,25422.6490,25726.1640,26033.4900,26334.4050,26235.7810,25591.8100,24575.7700,23545.6280,22476.4470,21383.8660,20327.0550,19331.3670,18278.2300,17089.6480,16429.4610,16583.8280,17220.7120,17784.7640,18462.4720,18554.6790,17681.4090,16200.7280,14851.2920,13486.1130,12331.5790,11574.9990,11092.5310,10552.9940,9998.5850,9595.4170,9385.4180,9307.2450,9253.8680,9242.1760,9191.4400,9049.0860,8843.8880,8663.9170,8499.6240,8278.5460,7975.9450,7619.5150,7263.3100,6898.4690,6546.7120,6224.9570,5924.6330,5614.3960,5293.4880,5006.0330,4768.6140,4560.4150,4350.1720,4151.5030,3906.0620,3584.0050,3215.4570,2862.6120,2515.6960,2188.4300,1894.7800,1629.1410,1370.0870,1119.6850,904.4280,734.6780,600.4460,477.9930,373.9320,288.6090,216.2180,155.4950,101.6220,69.1600,54.2830,38.2150,20.9570,12.5630,9.5890,6.4320,6.7490
1992,23489.7800,24852.6030,28605.7830,27686.7170,26604.8950,25416.8820,24179.2430,22903.5680,21601.4470,20554.3230,19908.7150,19586.2600,19288.1060,18985.2550,19162.0870,20001.3160,21257.8430,22485.6830,23752.2230,24790.0560,25413.6100,25716.3110,26022.7790,26322.8390,26223.5300,25579.0830,24562.7170,23532.2360,22462.6580,21369.8490,20313.0470,19317.4530,18264.3740,17075.9620,16415.1990,16567.8460,17202.3020,17763.9640,18439.0580,18529.3510,17655.3670,16174.6810,14824.8950,13459.1530,12303.8030,11546.0030,11061.9040,10520.4890,9963.9470,9557.8560,9343.8990,9260.9340,9202.4490,9185.3190,9128.4870,8979.2980,8766.7060,8579.0240,8406.6330,8177.5600,7867.3280,7503.4270,7139.5040,6766.8520,6406.8730,6076.3080,5766.8050,5447.9870,5119.5890,4823.1560,4574.3080,4353.8250,4132.7540,3923.9490,3673.2440,3353.0130,2991.4860,2646.3390,2308.2300,1992.1740,1712.1780,1461.9490,1219.1450,985.7840,787.0990,632.6550,512.6720,402.6590,313.2040,242.5080,180.6570,126.7030,81.5620,56.2180,44.0270,30.8970,16.8280,10.2700,6.8980,7.4770
1993,19200.5920,22327.8000,24515.5230,28127.4680,27580.9450,26733.7790,25665.3700,24455.1200,23114.8180,21656.2510,20496.8920,19851.3730,19596.2530,19319.4430,19014.5420,19189.9680,20029.1170,21286.3650,22514.4950,23781.1110,24818.9200,25442.2760,25744.6100,26050.6720,26350.3200,26250.1760,25604.2940,24586.0920,23553.7400,22482.1780,21387.5170,20329.1560,19332.1790,18277.5940,17087.5880,16425.2660,16576.4130,17209.3770,17769.4760,18442.9500,18531.4570,17655.4600,16172.5710,14820.4300,13452.0940,12294.2110,11534.0640,11047.6100,10503.5060,9943.9990,9534.3730,9316.1290,9228.2340,9164.5390,9141.9300,9078.9000,8922.6330,8702.3080,8506.6140,8325.8460,8088.4130,7770.0670,7398.1320,7025.9280,6644.8890,6276.1290,5936.2370,5617.0680,5289.1700,4952.7720,4646.8940,4386.2130,4153.0830,3920.8230,3701.5420,3445.1850,3126.3110,2771.2870,2433.3500,2103.5720,1798.2910,1531.5730,1296.4280,1069.5620,852.9460,670.5880,531.2670,425.3980,327.6970,252.7600,196.6300,145.2590,98.0140,61.5640,43.3210,33.8050,23.6020,12.7110,7.4260,8.2990
