country,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
CN,2052,12515.329,12642.371,12706.521,12827.174,12935.209,13031.237,13115.873,13191.118,13258.972,13313.12,13351.408,13378.607,13403.12,13425.043,13447.592,13473.811,13504.135,13538.899,13581.557,13626.824,13673.265,13726.731,13793.473,13871.001,13980.644,14133.278,14319.929,14509.769,14695.79,14930.651,15233.205,15572.587,15897.88,16217.835,16482.497,16661.316,16772.672,16874.919,16967.712,16986.918,16910.083,16767.903,16622.969,16474.088,16320.07,16170.354,16034.375,15909.801,15794.306,15756.138,15828.256,15984.81,16185.332,16459.921,16714.686,16905.968,17093.438,17262.709,17275.393,17809.461,19155.371,20923.284,22555.706,24311.492,25006.398,24041.671,22021.143,20138.091,18142.687,16577.746,15830.277,15626.761,15250.427,14777.142,14564.352,14696.609,15023.815,15328.872,15676.265,15687.736,15159.468,14256.591,13384.882,12507.378,11471.46,10256.126,8936.758,7540.251,6192.57,5163.845,4269.042,3459.391,2732.634,2207.672,1853.584,1472.785,1065.275,900.233,672.625,408.769
CN,2053,12442.665,12552.646,12657.174,12714.827,12826.197,12928.614,13022.038,13106.434,13183.839,13256.294,13313.369,13350.87,13374.992,13397.663,13418.338,13439.5,13464.199,13492.961,13526.171,13567.24,13611.348,13657.284,13710.7,13777.402,13854.965,13964.735,14117.547,14304.419,14494.547,14680.902,14916.069,15218.867,15558.431,15883.889,16203.981,16468.668,16647.366,16758.471,16860.39,16952.745,16971.476,16894.162,16751.448,16605.792,16455.971,16300.94,16150.178,16013.015,15886.872,15769.356,15728.963,15798.716,15952.556,16149.362,16418.912,16668.657,16855.394,17037.859,17201.199,17208.23,17730.298,19054.872,20795.651,22400.683,24126.544,24798.121,23821.394,21795.412,19903.332,17896.624,16317.175,15550.277,15322.542,14921.37,14424.573,14174.012,14247.792,14503.971,14742.053,15025.592,14977.329,14396.403,13449.296,12537.83,11623.012,10576.266,9387.277,8120.383,6745.706,5465.883,4576.983,3739.747,2921.665,2271.411,1854.421,1546.772,1216.738,864.32,675.387,425.184
CN,2054,12366.956,12460.011,12553.754,12647.345,12720.42,12822.484,12919.263,13010.066,13094.202,13173.75,13250.789,13310.778,13347.484,13368.528,13389.35,13408.773,13428.543,13451.717,13478.91,13510.56,13550.032,13592.97,13638.393,13691.751,13758.403,13835.986,13945.863,14098.823,14285.879,14476.256,14662.905,14898.333,15201.311,15540.989,15866.545,16186.709,16451.369,16629.907,16740.744,16842.317,16934.216,16952.47,16874.696,16731.481,16585.138,16434.412,16278.401,16126.624,15988.304,15860.619,15741.101,15698.489,15765.859,15916.95,16109.998,16374.447,16619.117,16801.267,16978.688,17136.059,17137.433,17647.386,18950.336,20663.599,22240.891,23936.449,24584.55,23596.028,21565.023,19664.318,17646.734,16053.114,15266.949,15015.045,14589.122,14068.918,13780.642,13795.93,13981.029,14152.085,14371.711,14263.727,13630.27,12639.141,11688.117,10736.182,9678.835,8516.451,7302.306,5949.763,4738.072,3989.168,3209.681,2383.358,1809.742,1500.8,1239.651,960.449,663.194,442.085
CN,2055,12282.723,12363.408,12449.19,12538.727,12630.678,12723.697,12816.441,12907.567,12995.734,13079.595,13161.27,13242.877,13305.767,13341.672,13359.634,13378.606,13396.774,13415.15,13436.796,13462.414,13492.498,13530.366,13572.129,13617.032,13670.325,13736.917,13814.508,13924.474,14077.557,14264.764,14455.356,14642.27,14877.916,15181.023,15520.754,15846.351,16166.532,16431.118,16609.469,16720.02,16821.228,16912.657,16930.433,16852.217,16708.531,16561.529,16409.926,16252.967,16100.203,15960.748,15831.541,15710.042,15665.217,15730.192,15878.504,16067.757,16327.058,16566.607,16744.138,16916.482,17067.857,17063.576,17561.324,18842.415,20527.853,22077.122,23742.076,24366.585,23366.45,21330.793,19421.813,17393.725,15786.229,14980.948,14704.931,14254.344,13710.84,13384.918,13341.737,13455.754,13559.783,13715.485,13547.829,12861.987,11827.043,10836.661,9847.808,8780.065,7644.49,6483.297,5153.138,4009.772,3400.925,2679.304,1844.911,1347.999,1147.099,932.476,704.13,462.062
CN,2056,12198.113,12278.093,12361.307,12448.86,12539.496,12631.954,12724.933,12817.128,12907.507,12994.901,13077.917,13158.504,13238.883,13300.404,13334.806,13351.22,13368.658,13385.259,13402.504,13423.68,13449.295,13479.388,13517.346,13559.301,13604.453,13658.047,13725.008,13803.011,13913.392,14066.867,14254.428,14445.349,14632.56,14868.361,15171.423,15510.946,15836.257,16156.049,16420.153,16597.938,16707.824,16808.217,16898.662,16915.362,16836.002,16691.053,16542.505,16389.007,16230.107,16075.458,15933.968,15802.106,15677.239,15628.669,15689.578,15833.205,16016.232,16267.272,16498.49,16668.289,16832.108,16973.71,16960.408,17438.937,18685.726,20327.692,21833.881,23452.76,24041.745,23023.874,20981.395,19061.766,17021.396,15398.57,14572.471,14270.73,13796.028,13232.925,12870.013,12763.556,12799.786,12832.791,12920.698,12702.389,11992.36,10954.478,9942.234,8984.1,7996.572,6899.566,5726.859,4505.55,3537.164,2989.205,2343.737,1600.761,1210.132,981.64,740.188,485.776
CN,2057,12107.605,12179.824,12272.409,12358.146,12447.464,12539.189,12632.149,12725.08,12816.718,12906.341,12992.955,13075.117,13154.611,13233.754,13293.9,13326.795,13341.66,13357.561,13372.594,13388.706,13409.412,13435.017,13465.118,13503.163,13545.305,13590.704,13644.597,13711.923,13790.332,13901.121,14054.975,14242.879,14434.113,14621.606,14857.543,15160.536,15499.824,15824.822,16144.198,16407.8,16585.008,16694.221,16793.79,16883.245,16898.869,16818.374,16672.175,16522.095,16366.716,16205.888,16049.367,15905.853,15771.345,15643.117,15590.801,15647.635,15786.564,15963.345,16206.096,16428.959,16591.006,16746.285,16878.096,16855.771,17315.03,18527.394,20125.725,21588.684,23161.326,23714.718,22679.191,20630.062,18699.943,16647.463,15009.437,14162.584,13835.131,13336.346,12753.684,12353.798,12184.045,12142.452,12104.401,12124.476,11855.51,11121.343,10080.608,9046.579,8119.255,7212.053,6153.725,4969.61,3857.299,3064.038,2577.043,2007.816,1356.357,1048.933,788.308,512.431
CN,2058,12014.184,12087.188,12167.442,12265.763,12354.017,12445.092,12537.9,12631.354,12724.229,12815.302,12904.162,12989.99,13071.294,13149.684,13227.587,13286.353,13317.738,13331.051,13345.415,13358.88,13373.857,13394.09,13419.684,13449.79,13487.917,13530.244,13575.887,13630.076,13697.764,13776.576,13887.763,14041.989,14230.219,14421.752,14609.516,14845.571,15148.472,15487.5,15812.162,16131.1,16394.18,16570.797,16679.331,16778.07,16866.527,16881.076,16799.454,16652.018,16500.42,16343.172,16180.429,16022.048,15876.517,15739.372,15607.791,15551.732,15604.486,15738.702,15909.221,16143.66,16358.148,16512.428,16659.151,16781.158,16749.808,17189.756,18367.588,19922.145,21341.745,22868.012,23385.758,22332.65,20277.03,18336.571,16272.137,14619.036,13751.49,13398.348,12875.511,12273.33,11836.493,11603.446,11484.014,11374.895,11327.122,11007.508,10249.255,9205.748,8150.013,7253.574,6426.781,5407.227,4211.805,3208.603,2590.562,2164.581,1671.656,1111.786,848.264,543.197
CN,2059,11921.861,11995.766,12076.033,12161.575,12257.8,12348.561,12441.384,12535.265,12629.202,12722.012,12812.512,12900.598,12985.632,13066.066,13143.347,13219.999,13277.38,13307.25,13319.012,13331.837,13343.731,13357.572,13377.329,13402.91,13433.017,13471.223,13513.729,13559.614,13614.093,13682.138,13761.345,13872.922,14027.502,14216.04,14407.853,14595.868,14832.018,15134.797,15473.529,15797.822,16116.289,16378.819,16554.829,16662.673,16760.574,16848.026,16861.499,16778.76,16630.104,16477.005,16317.907,16153.267,15993.042,15845.508,15705.738,15570.818,15511.02,15559.686,15689.173,15853.411,16079.511,16285.597,16432.093,16570.242,16682.431,16642.058,17062.644,18205.814,19716.422,21092.504,22572.226,23054.265,21983.687,19921.796,17971.205,15895.038,14227.041,13338.894,12960.097,12413.265,11791.63,11317.888,11021.569,10824.312,10644.135,10528.519,10158.293,9376.036,8329.869,7252.545,6387.087,5640.792,4660.128,3453.537,2559.555,2116.797,1751.878,1335.31,867.091,579.521
CN,2060,11833.123,11906.109,11984.983,12068.827,12156.726,12247.761,12341.014,12435.567,12530.506,12624.909,12717.638,12807.548,12894.848,12979.071,13058.624,13134.782,13210.172,13266.158,13294.51,13304.717,13316.002,13326.325,13339.027,13358.305,13383.868,13413.97,13452.248,13494.927,13541.045,13595.81,13664.2,13743.79,13855.74,14010.65,14199.466,14391.527,14579.763,14815.968,15118.576,15456.958,15780.828,16098.772,16360.71,16536.086,16643.224,16740.27,16826.706,16839.102,16755.262,16605.415,16450.843,16289.923,16123.415,15961.373,15811.861,15669.488,15531.249,15467.72,15512.289,15637.025,15794.952,16012.674,16210.325,16349.01,16478.563,16580.915,16531.526,16932.681,18040.996,19507.401,20839.735,22272.664,22718.915,21631.05,19563.24,17602.849,15515.306,13832.697,12924.104,12519.724,11948.995,11308.017,10797.462,10437.939,10162.91,9911.725,9728.303,9307.544,8501.426,7452.783,6354.063,5519.726,4854.037,3912.426,2694.893,1910.258,1642.801,1338.993,998.832,622.318
CN,2061,11754.405,11828.489,11903.081,11983.143,12067.788,12156.124,12247.275,12340.365,12434.444,12528.602,12621.982,12713.56,12802.238,12888.17,12970.899,13048.92,13123.562,13197.406,13252.282,13280.182,13290.4,13301.714,13312.149,13325.066,13344.618,13370.508,13401.009,13439.733,13482.866,13529.415,13584.578,13653.341,13733.268,13845.441,14000.42,14189.167,14381.074,14569.049,14804.869,15106.958,15444.685,15767.757,16084.748,16345.588,16519.717,16625.448,16720.867,16805.413,16815.837,16730.01,16578.038,16420.886,16256.831,16087.068,15921.78,15768.72,15621.831,15477.964,15408.125,15445.757,15562.513,15710.209,15914.821,16098.844,16224.154,16338.859,16425.117,16361.615,16733.127,17788.634,19188.7,20456.449,21821.089,22218.249,21112.665,19047.062,17085.343,14997.83,13308.507,12380.122,11947.372,11353.952,10697.215,10159.568,9755.279,9427.742,9129.724,8936.336,8495.744,7688.344,6628.411,5599.248,4878.044,4272.017,3425.478,2338.428,1781.419,1458.972,1089.356,672.572
CN,2062,11681.027,11746.889,11824.076,11900.277,11981.529,12066.973,12155.749,12247.021,12339.949,12433.556,12526.933,12619.291,12709.72,12797.166,12881.732,12962.969,13039.46,13112.587,13184.887,13238.651,13266.1,13276.329,13287.673,13298.221,13311.352,13331.179,13357.396,13388.298,13427.469,13471.055,13518.037,13573.601,13642.738,13723.004,13835.403,13990.455,14179.137,14370.892,14558.611,14794.051,15095.629,15432.706,15754.985,16071.033,16330.78,16503.665,16607.991,16701.786,16784.444,16792.897,16705.081,16550.982,16391.245,16224.053,16051.03,15882.493,15725.882,15574.472,15424.972,15348.819,15379.514,15488.288,15625.756,15817.255,15987.651,16099.587,16199.442,16269.603,16191.983,16533.854,17536.558,18870.298,20073.468,21369.829,21717.891,20594.564,18531.128,16568.043,14480.522,12784.45,11836.249,11375.116,10758.988,10086.476,9521.72,9072.648,8692.583,8347.715,8144.353,7683.916,6875.217,5803.972,4844.36,4236.298,3689.933,2938.473,1981.916,1588.701,1189.016,729.264
CN,2063,11612.55,11673.35,11740.997,11819.476,11897.284,11979.725,12065.969,12155.184,12246.573,12339.338,12432.471,12525.066,12616.401,12705.679,12791.892,12875.092,12954.834,13029.793,13101.403,13172.157,13224.809,13251.807,13262.047,13273.421,13284.08,13297.427,13317.526,13344.071,13375.372,13414.99,13459.028,13506.444,13562.408,13631.919,13712.523,13825.148,13980.27,14168.885,14360.485,14547.946,14783.003,15084.065,15420.488,15741.97,16057.068,16315.718,16487.359,16590.279,16682.448,16763.216,16769.699,16679.895,16523.672,16361.353,16191.026,16014.746,15842.96,15682.801,15526.87,15371.738,15289.271,15313.026,15413.815,15541.047,15719.43,15876.19,15974.747,16059.748,16113.807,16022.066,16334.283,17284.157,18551.533,19690.091,20918.135,21217.084,20076.025,18014.788,16050.369,13962.872,12260.075,11292.07,10802.553,10163.722,9475.442,8883.579,8389.721,7957.123,7565.4,7352.064,6871.784,6061.8,4979.258,4089.226,3594.337,3107.657,2451.307,1625.289,1291.905,790.16
CN,2064,11547.604,11603.075,11665.902,11735.288,11813.665,11893.072,11976.695,12063.729,12153.374,12244.869,12337.463,12430.112,12521.917,12612.218,12700.336,12785.308,12867.131,12945.371,13018.791,13088.876,13158.077,13209.612,13236.155,13246.405,13257.808,13268.579,13282.139,13302.509,13329.378,13361.075,13401.135,13445.622,13493.466,13549.826,13619.705,13700.64,13813.479,13968.657,14157.186,14348.614,14535.797,14770.448,15070.963,15406.7,15727.353,16041.47,16298.998,16469.377,16570.881,16661.415,16740.288,16744.798,16653.017,16494.686,16329.804,16156.359,15976.841,15801.823,15638.129,15477.692,15316.943,15228.168,15244.978,15337.769,15454.752,15619.995,15763.103,15848.267,15918.402,15956.351,15850.497,16133.024,17029.961,18230.83,19304.648,20464.238,20714.033,19555.358,17496.533,15530.979,13443.719,11734.373,10746.661,10228.809,9567.337,8863.359,8244.449,7705.85,7220.758,6782.216,6558.924,6058.85,5247.665,4153.941,3333.586,2951.931,2524.993,1963.833,1268.452,851.888
CN,2065,11484.17,11534.551,11592.603,11657.55,11728.619,11805.034,11886.021,11970.804,12058.608,12148.66,12240.242,12332.641,12424.784,12515.776,12605.023,12691.96,12775.67,12856.099,12932.818,13004.682,13073.226,13140.858,13191.264,13217.345,13227.602,13239.031,13249.911,13263.681,13284.317,13311.503,13343.588,13384.081,13429.005,13477.268,13534.011,13604.243,13685.493,13798.521,13953.72,14142.119,14333.329,14520.193,14754.382,15054.283,15389.254,15709.004,16022.066,16278.413,16447.493,16547.558,16636.438,16713.398,16715.938,16622.203,16461.805,16294.4,16117.882,15935.169,15756.961,15589.77,15424.863,15258.533,15163.47,15173.331,15258.102,15364.807,15516.871,15646.291,15718.043,15773.296,15795.127,15675.185,15927.956,16771.745,17905.824,18914.649,20005.513,20206.098,19030.084,16974.164,15007.946,12921.425,11205.941,10198.762,9652.706,8968.76,8249.258,7603.456,7020.257,6482.8,5997.553,5764.362,5244.621,4432.435,3327.802,2577.31,2308.952,1941.847,1475.992,911.388
CN,2066,11430.563,11480.143,11532.776,11592.421,11658.373,11729.925,11806.342,11886.89,11971.007,12058.044,12147.209,12237.7,12328.883,12419.68,12509.204,12596.947,12682.396,12764.59,12843.933,12920.221,12992.111,13060.704,13128.467,13179.108,13205.486,13216.093,13227.947,13239.308,13253.562,13274.658,13302.271,13334.768,13375.647,13420.857,13469.269,13526.041,13596.218,13677.304,13790.096,13945,14133.011,14323.677,14509.839,14743.14,15041.939,15375.596,15693.821,16005.123,16259.511,16426.446,16524.136,16610.282,16684.087,16683.304,16586.16,16422.087,16250.28,16068.483,15880.228,15696.397,15523.045,15350.554,15175.089,15069.522,15067.409,15138.384,15228.501,15360.518,15468.557,15518.276,15549.193,15545.866,15404.211,15615.855,16389.343,17436.796,18362.923,19368.143,19510.216,18318.946,16276.352,14321.669,12251.476,10547.031,9537.699,8982.269,8290.506,7588.972,6958.613,6368.389,5804.805,5334.975,5104.93,4623.036,3884.575,2889.547,2390.065,2024.502,1550.819,969.015
CN,2067,11381.345,11421.982,11476.245,11531.131,11592.371,11659.326,11731.363,11807.783,11887.895,11971.346,12057.616,12145.895,12235.292,12325.262,12414.714,12502.77,12589.009,12672.97,12753.649,12831.907,12907.765,12979.682,13048.323,13116.219,13167.096,13193.768,13204.728,13217.009,13228.849,13243.587,13265.143,13293.185,13326.094,13367.36,13412.858,13461.42,13518.218,13588.343,13669.266,13781.823,13936.434,14124.059,14314.183,14499.645,14732.06,15029.761,15362.108,15678.812,15988.356,16240.789,16405.578,16500.892,16584.306,16654.956,16650.848,16550.292,16382.542,16206.329,16019.249,15825.449,15635.99,15456.474,15276.391,15091.786,14975.71,14961.619,15018.793,15092.314,15204.277,15290.929,15318.604,15325.176,15296.68,15133.303,15303.806,16006.972,16967.773,17811.177,18730.727,18814.264,17607.716,15578.429,13635.265,11581.38,9887.96,8876.461,8311.648,7612.055,6928.489,6313.572,5716.311,5126.581,4672.17,4445.267,4001.229,3336.517,2451.131,2088.556,1614.013,1023.84
CN,2068,11333.258,11369.78,11414.087,11471.24,11528.375,11591.205,11659.16,11731.672,11808.089,11887.755,11970.533,12056.028,12143.412,12231.708,12320.455,12408.551,12495.13,12579.857,12662.323,12741.478,12818.644,12894.061,12966,13034.684,13102.706,13153.813,13180.779,13192.087,13204.796,13217.114,13232.335,13254.35,13282.817,13316.136,13357.783,13403.565,13452.271,13509.095,13579.16,13659.914,13772.225,13926.53,14113.752,14303.315,14488.06,14719.567,15016.143,15347.147,15662.299,15970.057,16220.51,16383.14,16476.07,16556.743,16624.231,16616.798,16512.839,16341.428,16160.826,15968.48,15769.151,15574.08,15388.411,15200.753,15007.021,14880.442,14854.367,14897.729,14954.642,15046.532,15111.778,15117.399,15099.615,15045.942,14860.85,14990.18,15622.927,16496.947,17257.514,18091.27,18116.239,16894.523,14878.745,12947.289,10909.917,9227.689,8214.119,7639.974,6932.617,6267.092,5667.68,5063.436,4447.61,4008.662,3784.923,3378.798,2787.926,2012.306,1661.276,1072.271
CN,2069,11282.29,11316.197,11357.449,11405.502,11463.792,11523.164,11587.569,11656.509,11729.483,11805.879,11885.083,11967.171,12051.87,12138.341,12225.517,12313.022,12399.745,12484.828,12568.025,12648.976,12726.591,12802.649,12877.612,12949.556,13018.267,13086.401,13137.727,13164.981,13176.637,13189.768,13202.563,13218.264,13240.731,13269.617,13303.338,13345.359,13391.413,13440.257,13497.095,13567.086,13647.654,13759.698,13913.665,14100.445,14289.408,14473.398,14703.95,14999.337,15328.93,15642.466,15948.373,16196.794,16357.231,16447.759,16525.673,16589.986,16579.232,16471.894,16296.859,16111.906,15914.336,15709.522,15508.878,15317.096,15121.898,14919.078,14782.019,14743.965,14773.502,14813.792,14885.584,14929.408,14912.97,14870.831,14791.989,14585.219,14673.341,15235.524,16022.565,16700.12,17447.894,17414.282,16177.656,14175.819,12256.486,10236.065,8565.391,7549.967,6966.611,6251.642,5604.301,5020.525,4409.428,3767.636,3344.248,3123.723,2755.599,2238.697,1573.017,1109.818
CN,2070,11225.255,11258.546,11298.356,11344.254,11395.813,11452.601,11514.189,11580.149,11650.049,11723.461,11799.812,11878.528,11959.898,12043.777,12129.306,12215.334,12301.568,12386.891,12470.451,12552.092,12631.504,12707.554,12782.477,12856.962,12928.888,12997.604,13065.826,13117.356,13144.888,13156.887,13170.437,13183.705,13199.88,13222.792,13252.087,13286.198,13328.579,13374.891,13423.856,13480.69,13550.587,13630.946,13742.687,13896.267,14082.545,14270.849,14454.027,14683.548,14977.654,15305.73,15617.549,15921.508,16167.817,16326.012,16414.11,16489.245,16550.365,16536.295,16425.616,16247.017,16057.777,15855.052,15644.82,15438.672,15240.839,15038.167,14826.326,14678.835,14628.817,14644.524,14668.182,14719.861,14742.255,14703.77,14637.298,14533.322,14304.948,14351.85,14843.313,15543.151,16137.506,16799.086,16706.925,15455.804,13468.559,11561.975,9559.162,7900.585,6883.643,6291.274,5568.932,4939.981,4372.027,3754.283,3086.751,2679.054,2461.816,2131.798,1689.001,1133.425
CN,2071,11174.195,11222.104,11258.928,11301.135,11348.44,11400.566,11457.123,11517.721,11582.623,11651.766,11724.544,11799.896,11877.412,11957.458,12039.902,12123.968,12208.548,12293.309,12377.588,12460.754,12542.457,12621.955,12698.175,12773.368,12848.179,12920.484,12989.656,13058.39,13110.432,13138.447,13150.895,13164.884,13178.572,13195.068,13218.163,13247.524,13281.633,13323.92,13370.081,13418.857,13475.431,13544.92,13624.71,13735.779,13888.598,14073.975,14261.151,14442.958,14670.864,14963.089,15288.987,15598.283,15899.337,16142.395,16296.992,16381.083,16451.628,16507.483,16487.786,16371.217,16186.22,15989.499,15778.048,15558.43,15342.376,15133.636,14918.29,14691.994,14527.702,14458.125,14451.555,14449.913,14472.419,14464.624,14396.03,14297.531,14161.996,13908.619,13905.776,14309.532,14901.633,15395.728,15954.643,15802.271,14557.109,12620.099,10713.071,8757.235,7275.63,6294.094,5638.905,4958.148,4391.148,3868.718,3302.192,2691.569,2415.392,2090.623,1666.643,1143.452
